obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3857,5,2010,SPRINGFIELD LSD,50062,3904517,SUMM,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,2343,1938,4.38,38,33725000,,combo
3858,5,2010,SPRINGFIELD LSD,50062,3904517,SUMM,to maintain the classroom facilities included in the project,2343,1938,0.5,23,,,combo
3859,5,2010,WARREN LSD,50500,3904517,WASH,"to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission, to furnish & equip the same, improve the sites thereof & acquire interests in land as necessary",1347,1926,8.26,28,31820000,,combo
3860,5,2010,WARREN LSD,50500,3904517,WASH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1347,1926,0.5,100,,,combo
3861,2,2010,NORTHEASTERN LSD,46722,3904414,CLAR,"for general permanent improvements, including paying for locally funded initiatives for the District's classroom facilities project",2253,3505,,37,,,combo
3862,2,2010,NORTHEASTERN LSD,46722,3904414,CLAR,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance program,2253,3505,7.572,37,65844040,,combo
3863,2,2010,GREENVILLE CSD,44099,3904365,DARK,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements to school facilities, including construction of a new middle school building, together with equipment, furnishings, building appurtenances thereto",2279,2948,2.89,37,24700000,,combo
3864,2,2010,GREENVILLE CSD,44099,3904365,DARK,to maintain the classroom facilities included in the project,2279,2948,0.5,23,,,combo
3865,11,2011,WYNFORD LSD,46524,3904414,CRAW,to construct school facilities & re11ate & improve existing facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission & locally funded initiative; to furnish & equip the same & improve the sites therefor,996,1670,3.75,37,9380000,,combo
3866,11,2011,WYNFORD LSD,46524,3904414,CRAW,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",996,1670,0.5,,,,combo
3867,11,2011,GREENVILLE CSD,44099,3904365,DARK,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program for a segmented project (including construction of a new K-8 elementary/middle school building), demolition of certain existing school buildings & other improvements to school facilities, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",3635,4261,6.43,28,45000000,,combo
3868,11,2011,GREENVILLE CSD,44099,3904365,DARK,"for permanent improvements, including paying the cost of maintaining the Classroom Facilities included in the project",3635,4261,,100,,,combo
3869,11,2011,LANCASTER CSD,44206,3904368,FAIR,to construct school facilities & re11ating existing facilities under the Exceptional Needs Program of the Ohio School Facilities Commission & locally funded initiatives; to furnish & equip the same; to improve the sites thereof,5931,8044,3.6,37,61550000,,combo
3870,11,2011,LANCASTER CSD,44206,3904368,FAIR,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",5931,8044,0.5,100,,,combo
3871,11,2011,DUBLIN CSD,47027,3904414,FRAN,"to expand, re11ate, repair, improve & maintain existing school buildings & facilities; replace & refurbish existing equipment & upgrading & improving technology & building security enhancements district-wide",11674,13004,0.77,15,25000000,,combo
3872,11,2011,DUBLIN CSD,47027,3904414,FRAN,current operating expenses,11674,13004,7.2,100,,,combo
3873,11,2011,NORTHWEST LSD,49908,3904517,HAMI,"for new construction, improvements, re11ations, & additions to school facilities & providing equipment, furnishings & site improvements therefor",9843,15582,1.57,37,44000000,,combo
3874,11,2011,NORTHWEST LSD,49908,3904517,HAMI,current operating expenses,9843,15582,3.5,100,,,combo
3875,11,2011,KENTON CSD,44172,3904368,HARD,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities commission & locally funded initiatives; furnish & equip the same; improve the site thereof,1915,1679,4.35,28,13605000,,combo
3876,11,2011,KENTON CSD,44172,3904368,HARD,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",1915,1679,0.5,100,,,combo
3877,11,2011,PIQUA CSD,44644,3901572,MIAM,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,3745,3258,4.42,30,29086686,,combo
3878,11,2011,PIQUA CSD,44644,3901572,MIAM,to maintain the classroom facilities included in the project,3745,3258,0.5,23,,,combo
3879,11,2011,NORTHMONT CSD,48728,3904743,MONT,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements, re11ations & additions to school facilities, & providing equipment, furnishings & site improvements therefor",7233,6318,4.2,38,54996707,,combo
3880,11,2011,NORTHMONT CSD,48728,3904743,MONT,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",7233,6318,1.7,100,,,combo
3881,11,2011,WOODMORE LSD,49577,3904548,SAND,"to construct, add to, re11ate, remodel, furnish, equip & otherwise improve school district buildings & facilities, including constructing, furnishing & equipping a new elementary/middle school building as 5 be required for participation in the State of Ohio Exceptional Needs School Facilities Assistance Program, & to acquire, improve, clear & equip the sites thereof",1365,1622,6.95,37,19500000,,combo
3882,11,2011,WOODMORE LSD,49577,3904548,SAND,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",1365,1622,0.5,100,,,combo
3883,11,2011,BOTKINS LSD,49767,3904548,SHEL,"to pay the local share of school construction under the State of Ohio Classroom facilities Assistance Program, together with land acquisition & the cost of locally funded initiatives",613,520,7.99,35,6954389,,combo
3884,11,2011,BOTKINS LSD,49767,3904548,SHEL,to maintain the classroom facilities included in the project,613,520,0.5,23,,,combo
3885,11,2011,LAKE LSD,50690,3904517,STAR,"to construct, add to, re11ate, remodel, furnish, equip & otherwise improve school district buildings & facilities & to acquire, improve & equip real estate for school purposes",3665,4307,1.8,28,12781563,,combo
3886,11,2011,LAKE LSD,50690,3904517,STAR,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",3665,4307,0.5,100,,,combo
3887,11,2011,WEATHERSFIELD LSD,50252,3904517,TRUM,"to construct, add to, re11ate, remodel, furnish, equip & otherwise improve school district buildings & facilities, including expanding & improving facilities including expanding & improving facilities as 5 be required for participation in the State of Ohio Classroom Facilities Assistance Program & to acquire, improve, clear & equip the sites thereof",992,1008,6.6,30,9056940,,combo
3888,11,2011,WEATHERSFIELD LSD,50252,3904517,TRUM,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",992,1008,1,100,,,combo
3889,11,2011,DOVER CSD,43893,3904365,TUSC,"to construct, furnish, equip and otherwise improve a new high school building as 5 be required for participation in the State of Ohio Exceptional Needs School Facilities Assistance Program, & otherwise improve school district buildings & facilities; to acquire, improve, clear & equip the sites thereof",2048,5024,6.4,33,37900000,,combo
3890,11,2011,DOVER CSD,43893,3904365,TUSC,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",2048,5024,0.5,,,,combo
3891,11,2011,CARLISLE LSD,50419,3904517,WARR,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements, re11ating & additions to school facilities, & to provide equipment, furnishings & site improvements therefor",1462,2019,8.53,37,28045667,,combo
3892,11,2011,CARLISLE LSD,50419,3904517,WARR,current expenses,1462,2019,,100,,,combo
3893,11,2011,WARREN LSD,50500,3904517,WASH,to construct school facilities & re11ate & improve existing facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission or as locally funder initiatives; to furnish & equip the same; improve the sites thereof & acquire land & interests in land as necessary,2282,3623,5.4,28,21000000,,combo
3894,11,2011,WARREN LSD,50500,3904517,WASH,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",2282,3623,0.5,100,,,combo
3895,8,2011,ASHLAND CSD,43505,3904349,ASHL,"to construct, add to, re11ate, remodel, furnish, equip and otherwise improve school district buildings & facilities & acquire, clear, improve & equip their sites",2402,3233,4.24,37,40000000,,combo
3896,8,2011,ASHLAND CSD,43505,3904349,ASHL,general permanent improvements,2402,3233,0.5,100,,,combo
3897,5,2011,ASHLAND CSD,43505,3904349,ASHL,"to construct, add to, re11ate, remodel, furnish, equip and otherwise improve school district buildings & facilities & acquire, clear, improve & equip their sites",2892,3613,4.24,37,40000000,,combo
3898,5,2011,ASHLAND CSD,43505,3904349,ASHL,general permanent improvements,2892,3613,0.5,100,,,combo
3899,5,2011,OLENTANGY LSD,46763,3904414,DELA,"to construct, furnish & equip new school facilities, with related site improvements & appurtenances thereto; to re11ate, repair, improve, furnish, equip & construct additions to existing school facilities, buildings & infrastructure; replace existing equipment & construct various permanent improvements; purchase school buses & related transportation equipment; curriculum implementation district-wide, including related textbooks & technology; to acquire land & interests in land",9643,8461,0.5,30,24400000,,combo
