obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3827,5,2010,THREE RIVERS LSD,47399,3904739,HAMI,to maintain the classroom facilities included in the project,2905,2790,0.5,23,,,combo
3828,5,2010,BUCKEYE LSD,48470,3904847,JEFF,"to construct school facilities & re11ate, improve & construct additions to school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same, improve the sites thereof & acquire land & interests in land as necessary in connection therewith",1963,2727,4.7,37,26000000,,combo
3829,5,2010,BUCKEYE LSD,48470,3904847,JEFF,"to acquire, construct, enlarge re11ate & finance permanent improvements",1963,2727,1.5,100,,,combo
3830,5,2010,MADISON LSD,49452,3904945,LAKE,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program together with as applicable, new construction, re11ations & other improvements to school facilities, equipment, furnishings, site improvements & all necessary appurtenances",2409,2015,2.83,37,21857274,,combo
3831,5,2010,MADISON LSD,49452,3904945,LAKE,to maintain the classroom facilities included in the project,2409,2015,0.5,23,,,combo
3832,5,2010,NORTHRIDGE LSD,48033,3904803,LICK,to construct school facilities & locally funded initiatives under the Exceptional Needs Program of the Ohio School Facilities Commission; to furnish & equip the same; improve the sites thereof & acquire interests in land necessary in connection therewith,720,2254,3.99,37,17950000,,combo
3833,5,2010,NORTHRIDGE LSD,48033,3904803,LICK,"to acquire, construct, enlarge re11ate & finance permanent improvements",720,2254,1,100,,,combo
3834,5,2010,COLUMBIA LSD,48140,3904814,LORA,"to construct, re11ate, remodel, add to, furnish, equip & otherwise improve school district buildings & facilities, & improving & equipping sites for such buildings & facilities",925,1073,1.85,28,6000000,,combo
3835,5,2010,COLUMBIA LSD,48140,3904814,LORA,"to acquire, construct, enlarge re11ate & finance permanent improvements",925,1073,1.25,5,,,combo
3836,5,2010,AUSTINTOWN LSD,48298,3904829,MAHO,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,4827,3792,2.4,37,26682099,,combo
3837,5,2010,AUSTINTOWN LSD,48298,3904829,MAHO,to maintain the classroom facilities included in the project,4827,3792,0.5,23,,,combo
3838,5,2010,SOUTHERN LSD,49064,3904906,MEIG,"to construct school facilities, including facilities under the Ohio School Facilities Commission Classroom Facilities Assistance Program, to re11ate, improve & construct additions to existing school facilities, including improvements to school technology; to furnish & equip the same & landscaping & improving the sites thereof",341,425,2.7,37,3950000,,combo
3839,5,2010,SOUTHERN LSD,49064,3904906,MEIG,"to acquire, construct, enlarge re11ate & finance permanent improvements",341,425,0.5,100,,,combo
3840,5,2010,NOBLE LSD,48900,3904890,NOBL,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program, together with other improvements to school facilities",821,992,3.97,28,8332707,,combo
3841,5,2010,NOBLE LSD,48900,3904890,NOBL,to maintain the classroom facilities included in the project,821,992,0.5,23,,,combo
3842,5,2010,NOBLE LSD,48900,3904890,NOBL,current expenses,821,992,3.52,100,,,combo
3843,5,2010,EATON COMMUNITY CSD,43935,3904393,PREB,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program (including construction of a new elementary school building & a new middle school building) & other improvements to school facilities, including technology & site improvements, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",1831,1696,1.4,28,6850000,,combo
3844,5,2010,EATON COMMUNITY CSD,43935,3904393,PREB,to maintain the classroom facilities included in the project,1831,1696,0.5,23,,,combo
3845,5,2010,TWIN VALLEY COMMUNITY LSD,49296,3904900,PREB,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,553,727,1.6,28,2936146,,combo
3846,5,2010,TWIN VALLEY COMMUNITY LSD,49296,3904900,PREB,to maintain the classroom facilities included in the project,553,727,0.5,23,,,combo
3847,5,2010,MADISON LSD,49452,3904945,RICH,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program for a segmented project (including construction of a new 5-8 School building), a cafeteria/auditorium & other improvements to school facilities, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",2042,2084,3.7,37,25800161,,combo
3848,5,2010,MADISON LSD,49452,3904945,RICH,to maintain the classroom facilities included in the project,2042,2084,0.5,23,,,combo
3849,5,2010,SHELBY CSD,44776,3910009,RICH,"to construct, add to, re11ate, remodel, furnish, equip, & otherwise improve school district buildings & facilities & improving & equipping real estate for school purposes",1738,1822,4,35,17000000,,combo
3850,5,2010,SHELBY CSD,44776,3910009,RICH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1738,1822,1,100,,,combo
3851,5,2010,HOPEWELL-LOUDON LSD,49700,3904970,SENE,current expenses,972,865,,38,,,combo
3852,5,2010,HOPEWELL-LOUDON LSD,49700,3904970,SENE,to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission; to furnish & equip the same; to improve the sites thereof & acquire interests in land in connection therewith,972,865,5.88,38,10975000,,combo
3853,5,2010,OLD FORT LSD,49726,3910021,SENE,to construct school facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission with related facilities & local initiatives; to furnish & equip the same & improve the sites thereof,303,482,6.28,38,5357728,,combo
3854,5,2010,OLD FORT LSD,49726,3910021,SENE,"to acquire, construct, enlarge re11ate & finance permanent improvements",303,482,0.5,100,,,combo
3855,5,2010,NORTON CSD,44552,3904455,SUMM,"to construct, furnish, equip, add to, re11ate, remodel, rehabilitate & improve school district buildings & facilities, & acquire, clear, improve & equip real estate for school purposes",1713,2090,4.6,37,27505239,,combo
3856,5,2010,NORTON CSD,44552,3904455,SUMM,"to acquire, construct, enlarge re11ate & finance permanent improvements",1713,2090,2,100,,,combo
3857,5,2010,SPRINGFIELD LSD,50062,3905006,SUMM,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program,2343,1938,4.38,38,33725000,,combo
3858,5,2010,SPRINGFIELD LSD,50062,3905006,SUMM,to maintain the classroom facilities included in the project,2343,1938,0.5,23,,,combo
3859,5,2010,WARREN LSD,50500,3910018,WASH,"to construct school facilities & locally funded initiatives under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission, to furnish & equip the same, improve the sites thereof & acquire interests in land as necessary",1347,1926,8.26,28,31820000,,combo
3860,5,2010,WARREN LSD,50500,3910018,WASH,"to acquire, construct, enlarge re11ate & finance permanent improvements",1347,1926,0.5,100,,,combo
3861,2,2010,NORTHEASTERN LSD,46722,3904672,CLAR,"for general permanent improvements, including paying for locally funded initiatives for the District's classroom facilities project",2253,3505,,37,,,combo
3862,2,2010,NORTHEASTERN LSD,46722,3904672,CLAR,to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance program,2253,3505,7.572,37,65844040,,combo
3863,2,2010,GREENVILLE CSD,44099,3904409,DARK,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program & other improvements to school facilities, including construction of a new middle school building, together with equipment, furnishings, building appurtenances thereto",2279,2948,2.89,37,24700000,,combo
3864,2,2010,GREENVILLE CSD,44099,3904409,DARK,to maintain the classroom facilities included in the project,2279,2948,0.5,23,,,combo
3865,11,2011,WYNFORD LSD,46524,3904652,CRAW,to construct school facilities & re11ate & improve existing facilities under the Classroom Facilities Assistance Program of the Ohio School Facilities Commission & locally funded initiative; to furnish & equip the same & improve the sites therefor,996,1670,3.75,37,9380000,,combo
3866,11,2011,WYNFORD LSD,46524,3904652,CRAW,"to acquire, construct, enlarge, re11ate & finance general permanent improvements",996,1670,0.5,,,,combo
3867,11,2011,GREENVILLE CSD,44099,3904409,DARK,"to pay the local share of school construction under the State of Ohio Classroom Facilities Assistance Program for a segmented project (including construction of a new K-8 elementary/middle school building), demolition of certain existing school buildings & other improvements to school facilities, together with equipment, furnishings, landscaping & all necessary appurtenances thereto",3635,4261,6.43,28,45000000,,combo
